# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 215 7945 1735 1319
p 2 0 305 7855 1498 1368
p 2 1 413 7746 3873 1534
p 2 0 326 7834 1790 1401
p 2 0 229 7931 1463 1317
p 2 0 458 7702 2041 1538
p 2 0 398 7762 1817 1464
p 2 0 249 7911 1410 1323
p 2 0 192 7968 1587 1295
p 2 0 156 8004 1536 1254
p 2 0 130 8030 1281 1222
p 2 0 172 7988 1544 1263
p 2 0 150 8010 1516 1248
p 2 0 336 7824 1501 1392
p 2 0 440 7720 1926 1499
p 2 0 319 7841 1677 1376
p 2 0 251 7909 1407 1322
p 2 0 236 7924 1591 1314
p 2 0 141 8019 1508 1242
p 2 0 246 7914 1372 1306
p 2 0 227 7933 1562 1300
p 2 0 196 7964 1602 1295
p 2 0 192 7968 1412 1294
p 2 0 2264 5896 25523 4356
p 2 0 1414 6746 4155 2521
p 2 0 816 7344 2282 1859
p 2 0 2469 5691 22953 4337
p 2 0 1600 6560 4188 2679
p 2 0 921 7239 2436 1968
p 2 4 2720 5436 27068 4879
p 2 0 1664 6496 4446 2835
p 2 0 1077 7083 2538 2146
p 2 453 6027 1680 104841 14079
p 2 0 4227 3933 8834 5709
p 2 0 3137 5023 5061 4169
p 2 213 6561 1386 111364 14170
p 2 0 5467 2693 13032 7219
p 2 0 4601 3559 9114 5621
p 2 13 6951 1196 75656 12135
p 2 0 4875 3285 9718 6214
p 2 0 3929 4231 6127 4916
p 2 13 6274 1873 62590 9966
p 2 0 4515 3645 8815 5619
p 2 0 2962 5198 4843 3854
p 2 30 6014 2116 64346 9968
p 2 0 4161 3999 8464 5290
p 2 0 3299 4861 5370 4195
p 2 4 5669 2487 47455 8494
p 2 0 4046 4114 7845 5048
p 2 0 2403 5757 4082 3324
p 2 1 5399 2760 45721 8058
p 2 0 3457 4703 7369 4589
p 2 0 2688 5472 4462 3613
p 2 4 6560 1596 41027 9485
p 2 0 4564 3596 7863 5661
p 2 0 2862 5298 4385 3753
p 2 3 6561 1596 37460 9353
p 2 0 4276 3884 7860 5422
p 2 0 3580 4580 5380 4465
p 2 3 6467 1690 35564 8879
p 2 0 4365 3795 7527 5418
p 2 0 2634 5526 4148 3557
p 2 0 6329 1831 32276 8454
p 2 0 3804 4356 7062 4840
p 2 0 3040 5120 4671 3865
p 2 0 5460 2700 30481 7159
p 2 0 3347 4813 6149 4197
p 2 0 1979 6181 3587 2926
i 2 8160 0 0 137427 29143
p 2 0 3738 4422 5369 4425
p 2 0 3731 4429 4883 4321
i 2 8160 0 0 129704 29215
p 2 0 4081 4079 6343 4977
p 2 0 4021 4139 5381 4692
i 2 8160 0 0 125016 29183
p 2 0 4494 3666 7062 5452
p 2 0 4315 3845 5876 5031
i 2 8160 0 0 121151 29179
p 2 0 4828 3332 7545 5792
p 2 0 4517 3643 6157 5269
i 2 8160 0 0 115626 29109
p 2 0 5182 2978 8038 6116
p 2 0 4527 3633 6296 5329
i 2 8160 0 0 103892 28881
p 2 0 5685 2475 8713 6622
p 2 0 5992 2168 9768 6949
p 2 2589 3802 1769 78754 17404
p 2 0 4859 3301 7405 5852
p 2 0 3494 4666 5291 4338
p 2 2146 3467 2547 69178 15054
p 2 0 3331 4829 5724 4406
p 2 0 3150 5010 4920 4064
i 2 8160 0 0 182662 33196
p 2 0 5153 3007 9671 6601
p 2 0 4602 3558 8076 5826
p 2 192 3853 4115 69645 8435
p 2 0 2787 5373 7101 4061
p 2 0 2063 6097 5217 3260
p 2 173 2962 5025 65208 7362
p 2 0 1981 6179 6330 3454
p 2 0 1766 6394 4859 3013
p 2 187 2531 5442 64796 7020
p 2 0 1881 6279 6175 3246
p 2 0 1545 6615 4424 2773
p 2 9 2424 5727 41941 5356
p 2 0 1915 6245 6242 3325
p 2 0 1653 6507 4598 2860
p 2 8 2604 5548 43371 5540
p 2 0 1987 6173 6375 3359
p 2 0 1446 6714 4346 2677
p 2 251 2074 5835 64306 6897
p 2 0 1962 6198 6134 3325
p 2 0 1560 6600 4440 2805
p 2 235 2366 5559 64656 7051
p 2 0 1887 6273 6012 3246
p 2 0 1490 6670 4260 2722
p 2 216 2278 5666 65788 6960
p 2 0 1973 6187 6219 3329
p 2 0 1516 6644 4545 2775
p 2 258 2529 5373 70792 7503
p 2 0 1940 6220 6094 3283
p 2 0 1585 6575 4478 2841
p 2 1245 1963 4952 84809 11236
p 2 0 2394 5766 6545 3790
p 2 0 1974 6186 5066 3232
p 2 962 1941 5257 78608 9869
p 2 0 2239 5921 6342 3593
p 2 0 1811 6349 4947 3077
p 2 926 1820 5414 74378 9632
p 2 0 2088 6072 6273 3498
p 2 0 2117 6043 5473 3375
p 2 865 2148 5147 57881 9369
p 2 0 2269 5891 6006 3645
p 2 0 3995 4165 11438 5607
p 2 429 3673 4058 48467 8766
p 2 0 2752 5408 6770 4076
p 2 0 2129 6031 5385 3367
p 2 360 2428 5372 38545 6893
p 2 0 2021 6139 5692 3384
p 2 0 1562 6598 4456 2810
i 2 8160 0 0 43955 25351
p 2 0 7345 815 12460 7654
i 2 8160 0 0 55918 27328
p 2 0 7891 269 18298 9531
i 2 8160 0 0 56603 27526
p 2 0 7619 541 19799 9577
i 2 8160 0 0 58469 27711
p 2 0 7659 501 20003 9503
i 2 8160 0 0 61054 27946
p 2 1 7602 557 19576 9534
i 2 8160 0 0 64861 28121
p 2 0 7206 954 15501 8795
i 2 8160 0 0 59284 27316
p 2 0 7187 973 15861 8726
p 2 2709 5217 234 52457 20569
p 2 0 7391 769 16816 9331
p 2 1649 6330 181 47714 17972
p 2 0 7448 712 17997 10022
i 2 8160 0 0 48654 26303
p 2 0 7275 885 17735 8753
i 2 8160 0 0 47639 26100
p 2 0 6895 1265 16740 8401
p 2 2591 5442 127 51752 20640
p 2 0 7593 567 16654 9519
p 2 2155 5860 145 52987 20028
p 2 0 7592 568 15472 9294
i 2 8160 0 0 53713 26691
p 2 1 7151 1008 14598 8390
i 2 8160 0 0 50798 26328
p 2 0 7142 1018 15473 8526
i 2 8160 0 0 51367 26338
p 2 0 7298 862 14779 8467
i 2 8160 0 0 55558 26986
p 2 0 7304 856 14179 8453
i 2 8160 0 0 45506 25789
p 2 0 6859 1301 16848 8203
i 2 8160 0 0 48402 26408
p 2 0 7061 1099 17521 8659
i 2 8160 0 0 51561 26654
p 2 0 7061 1099 17189 8650
i 2 8160 0 0 50213 26559
p 2 3 7426 731 19632 9295
i 2 8160 0 0 54903 27028
p 2 0 7160 1000 16376 8580
i 2 8160 0 0 60973 27540
p 2 0 7308 852 13869 8281
i 2 8160 0 0 58613 27097
p 2 2 7158 1000 13375 7999
i 2 8160 0 0 54369 26851
p 2 0 7031 1129 14839 8362
i 2 8160 0 0 53561 26675
p 2 0 7063 1097 14435 8211
i 2 8160 0 0 54533 26723
p 2 0 6734 1426 15619 8068
i 2 8160 0 0 42150 25331
p 2 17 7895 248 22839 9749
p 2 0 7927 233 19468 9283
p 2 336 7550 274 26888 11114
p 2 0 7741 419 18040 9264
p 2 38 7719 403 22069 9788
p 2 1496 6402 262 34612 14431
p 2 26 7600 534 20207 9515
p 2 0 7696 464 15669 8952
p 2 1827 6182 151 50184 17202
p 2 0 7795 365 14623 9085
p 2 51 7650 459 20536 9723
i 2 8160 0 0 63711 26804
p 2 33 7631 496 22247 9732
p 2 0 7886 274 14910 8520
i 2 8160 0 0 75173 27433
p 2 0 7585 575 16082 8691
p 2 45 7836 279 22637 9520
i 2 8160 0 0 85639 28054
p 2 26 7814 320 25671 10074
p 2 0 7804 356 21664 9303
i 2 8160 0 0 95450 28741
p 2 0 7833 327 24601 9741
p 2 4 7914 242 29275 10271
i 2 8160 0 0 103639 29197
p 2 4 7818 338 32668 10742
p 2 0 7961 199 26938 10293
i 2 8160 0 0 109515 29281
p 2 0 7812 348 28328 10493
p 2 12 8008 140 33677 10912
p 2 3485 4650 25 116647 25983
p 2 6 8080 74 31441 11523
p 2 0 7943 217 35595 11568
p 2 3462 4671 27 114193 25774
p 2 0 8002 158 31133 11313
p 2 23 8059 78 39407 12368
i 2 8160 0 0 106404 28953
p 2 39 7971 150 33441 11642
p 2 0 8036 124 35595 11058
i 2 8160 0 0 106148 28971
p 2 1 7989 170 30358 10935
p 2 13 7960 187 32389 11117
p 2 4347 3754 59 127486 27955
p 2 6 8076 78 31426 11595
p 2 3 7871 286 33135 11460
p 2 858 7210 92 100783 19589
p 2 1 8027 132 36267 12070
p 2 27 7981 152 37366 12166
p 2 761 7339 60 99745 19430
p 2 50 7990 120 34545 12317
p 2 5 7922 233 33301 11832
p 2 849 7206 105 99504 19520
p 2 2 7961 197 30308 11731
p 2 46 7830 284 34010 11928
p 2 749 7339 72 90902 18680
p 2 44 7865 251 30464 11850
p 2 0 7744 416 27861 11260
p 2 1239 6855 66 93858 20159
p 2 10 7801 349 26352 11337
p 2 47 7792 321 30148 11656
p 2 910 7201 49 92391 19456
p 2 33 7849 278 30489 12100
p 2 6 7800 354 26844 11117
p 2 949 7158 53 96990 19686
p 2 0 7841 319 25639 11558
p 2 22 7827 311 28460 11404
p 2 1385 6697 78 94336 20117
p 2 9 7831 320 25737 11023
p 2 5 7711 444 24978 10843
p 2 1446 6638 76 89702 20454
p 2 0 7747 413 23308 10781
p 2 38 7654 468 26591 10991
p 2 1322 6706 132 89443 19992
p 2 29 7746 385 24164 10966
p 2 1 7508 651 21877 10247
p 2 1266 6688 206 96811 19992
p 2 1 7626 533 22466 10696
p 2 28 7559 573 26430 10912
p 2 1241 6812 107 98155 20236
p 2 43 7683 434 27535 11640
p 2 1 7647 512 26075 11036
p 2 1449 6567 144 103013 21147
p 2 0 7772 388 26468 11330
p 2 21 7907 232 33816 11987
p 2 1328 6662 170 102992 20556
p 2 11 7902 247 29491 11743
p 2 1 7785 374 27881 11396
p 2 1384 6641 135 104780 21172
p 2 0 7911 249 28534 11746
p 2 26 7824 310 29526 11762
p 2 1651 6358 151 110779 22142
p 2 13 7862 285 29432 11737
p 2 0 7827 333 30010 11472
p 2 1984 6042 134 114035 22939
p 2 0 7915 245 27734 11224
p 2 2 7842 316 29227 11186
p 2 1971 6066 123 111331 22663
p 2 4 7839 317 28655 11130
p 2 0 7708 452 27991 10516
p 2 1543 6480 137 114176 21818
p 2 0 7699 461 23181 10607
p 2 4 7526 630 24990 10654
p 2 1422 6587 151 106558 21283
p 2 6 7844 310 26381 11084
p 2 0 7755 405 23999 10615
p 2 1097 6887 176 104550 20530
p 2 0 7790 370 26168 10876
p 2 25 7767 368 28107 11152
p 2 1146 6829 185 106162 20157
p 2 33 7820 307 29325 11421
p 2 0 7767 393 28481 10957
p 2 1338 6654 168 106118 21095
p 2 0 7862 298 32148 11266
p 2 62 7834 264 33495 11720
p 2 1173 6818 169 103072 20180
p 2 88 7893 179 35713 12183
p 2 1 7812 347 31621 11345
p 2 1546 6499 115 104735 21462
p 2 0 7939 221 29178 11417
p 2 86 7940 134 36368 12140
p 2 978 7028 154 93630 19069
p 2 79 7881 200 35538 12062
p 2 0 7809 351 31423 11003
p 2 966 6975 219 88822 18807
p 2 0 7929 231 28418 11177
p 2 72 7812 276 36465 11828
p 2 1406 6578 176 96095 19966
p 2 81 7974 105 32984 12047
p 2 0 7842 318 29776 11049
p 2 997 7069 94 95030 19380
p 2 0 7935 225 31592 11280
p 2 58 8020 82 38573 12058
p 2 916 7025 219 86136 18369
p 2 27 7942 191 34582 11907
p 2 0 7928 232 33280 11294
p 2 831 7201 128 88437 18547
p 2 0 7950 210 31210 11429
p 2 34 7971 155 40169 11994
i 2 8160 0 0 71524 27400
p 2 7 7453 700 20509 9353
p 2 19 7466 675 23557 9636
p 2 815 6776 569 62398 16874
p 2 2 7625 533 23071 10587
p 2 3 7766 391 23361 10672
p 2 776 6987 397 60118 16714
p 2 8 7884 268 23072 10664
p 2 0 7570 590 20832 10236
p 2 829 7005 326 59578 16788
p 2 0 7648 512 18827 10007
p 2 17 7624 519 20088 10004
p 2 902 6813 445 59756 16784
p 2 14 7770 376 19433 10048
p 2 0 7487 673 17513 9509
p 2 1223 6693 244 61863 17852
p 2 0 7559 601 16228 9487
p 2 28 7775 357 19985 10144
p 2 1112 6485 563 54124 16161
p 2 26 7756 378 20942 10257
p 2 0 7479 681 15379 9049
p 2 1337 6555 268 57177 17327
p 2 0 7512 648 14647 9123
p 2 17 7624 519 19934 9866
p 2 1196 6570 394 49907 16289
p 2 22 7695 443 18837 10021
p 2 0 7681 479 15409 9251
p 2 1351 6622 187 53781 17220
p 2 0 7690 470 15616 9400
p 2 3 7620 537 20503 9770
i 2 8160 0 0 57803 26304
p 2 5 7717 438 20959 9448
p 2 0 7912 248 18904 9248
p 2 2412 5621 127 74678 21473
p 2 0 7920 240 18524 9833
p 2 4 7663 493 24900 10390
p 2 2195 5878 87 76480 21606
p 2 2 7870 288 23615 10894
p 2 0 7870 290 21971 10640
i 2 8160 0 0 71500 27252
p 2 0 7805 355 22733 9817
p 2 21 8013 126 28203 10877
p 2 2231 5851 78 90824 22594
p 2 11 8026 123 25468 11293
p 2 2 7884 274 28549 11096
p 2 2860 5264 36 103340 25698
p 2 3 7971 186 29274 11356
p 2 24 8008 128 29435 11821
p 2 2519 5588 53 105531 24547
p 2 25 8035 100 29915 12119
p 2 2 7946 212 31886 11844
p 2 2617 5472 71 101667 24679
p 2 4 8025 131 31808 11995
p 2 32 8002 126 32854 12191
p 2 1667 6411 82 92321 21768
p 2 67 7966 127 31200 12520
p 2 23 7877 260 29497 11742
p 2 1615 6471 74 93560 21414
p 2 8 7942 210 26984 11565
p 2 59 7925 176 31412 12242
p 2 1907 6181 72 86403 21644
p 2 50 7905 205 27950 11775
p 2 2 7836 322 24876 11104
p 2 1801 6317 42 88592 21325
p 2 1 7837 322 22772 10958
p 2 45 7839 276 27301 11484
i 2 8160 0 0 76537 27325
p 2 39 7803 318 27127 10770
p 2 3 7924 233 23805 9998
p 2 2488 5609 63 96336 23396
p 2 0 7774 386 22833 10388
p 2 8 7785 367 28862 11141
i 2 8160 0 0 87796 28212
p 2 10 7098 1052 17488 8643
p 2 1 7476 683 22669 9228
p 2 2324 5584 252 87980 22878
p 2 0 7744 416 21936 10560
p 2 0 7743 417 22692 10512
p 2 2375 5583 202 86350 23231
p 2 1 7845 314 20466 10581
p 2 0 7709 451 21110 10388
p 2 2276 5757 127 80557 22530
p 2 0 7636 524 17454 9889
p 2 0 7776 384 20135 10207
p 2 2187 5661 312 75125 21657
p 2 1 7758 401 17475 9938
p 2 0 7647 513 17940 9730
p 2 2164 5808 188 72196 21216
p 2 0 7622 538 15666 9509
p 2 1 7845 314 20677 10104
p 2 2064 5782 314 65546 20329
p 2 17 7737 406 18113 9831
p 2 0 7649 511 15279 9231
i 2 8160 0 0 58964 26495
p 2 0 7677 483 14692 8643
p 2 24 7710 426 16250 8827
p 2 2169 5499 492 65195 20072
p 2 14 7914 232 16371 9618
p 2 0 7517 643 16228 9224
p 2 2031 5784 345 67051 20314
p 2 0 7597 563 16937 9639
p 2 11 7772 377 18033 9726
p 2 2014 5849 297 70909 20479
p 2 15 7847 298 19063 10251
p 2 0 7506 654 18919 9802
p 2 2110 5879 171 77795 21031
p 2 0 7759 401 20286 10242
p 2 3 7763 394 20669 10199
p 2 2186 5693 281 81161 21447
p 2 2 7977 181 21046 10667
p 2 0 7773 387 24190 10431
i 2 8160 0 0 84064 27914
p 2 1 7776 383 24033 9582
p 2 13 7911 236 26875 9990
p 2 3163 4913 84 102166 24864
p 2 28 7969 163 26041 11043
p 2 0 7869 291 30794 10705
p 2 3204 4861 95 111574 25606
p 2 5 7842 313 26573 10880
p 2 81 7698 381 31010 11644
p 2 3408 4690 62 127775 27387
p 2 91 7784 285 32065 11932
p 2 1 7866 293 32086 11644
p 2 1221 6759 180 97368 20882
p 2 1 7987 172 32425 12060
p 2 120 7663 377 37832 12773
p 2 532 7494 134 88199 18911
p 2 83 7838 239 35874 13199
p 2 1 7763 396 30255 12161
p 2 605 7412 143 88766 19567
p 2 4 7790 366 28412 12151
p 2 22 7774 364 30845 12326
p 2 519 7552 89 88708 18968
p 2 41 7707 412 30128 12401
p 2 2 7463 695 24894 11289
p 2 561 7486 113 88110 19457
p 2 3 7576 581 24500 11446
p 2 17 7913 230 30819 12322
p 2 520 7466 174 84521 18702
p 2 37 7774 349 27902 12012
p 2 0 7559 601 25381 11184
p 2 607 7473 80 86947 19072
p 2 0 7749 411 25341 11584
p 2 64 7704 392 30444 12141
p 2 461 7609 90 78642 18373
p 2 43 7846 271 31034 12416
p 2 1 7730 429 25118 11248
p 2 935 7136 89 85530 19905
p 2 0 7823 337 24105 11376
p 2 86 7743 331 28627 12043
p 2 718 7304 138 77096 18342
p 2 48 7850 262 27777 11983
p 2 0 7689 471 23421 10646
p 2 1191 6868 101 84516 19429
p 2 0 7808 352 24064 11093
p 2 14 7829 317 28887 11683
p 2 1091 6959 110 82618 18867
p 2 19 7859 282 29707 12158
p 2 7 7779 374 28912 11747
i 2 8160 0 0 87649 28667
p 2 9 7828 323 26873 11161
p 2 23 7947 190 30652 11630
p 2 1712 6321 127 101796 22547
p 2 13 7953 194 30853 12473
p 2 9 7843 308 30513 12254
p 2 2006 6093 61 106650 24191
p 2 8 7943 209 28721 12318
p 2 9 7982 169 31461 12489
i 2 8160 0 0 121044 30246
p 2 0 5528 2632 9557 6113
p 2 851 6792 517 72672 16475
p 2 0 7636 524 23797 9898
p 2 415 7365 380 72091 15766
p 2 0 7711 449 25364 10073
p 2 418 7426 316 69470 15952
p 2 0 7944 216 28734 10315
p 2 68 7694 398 51415 13409
p 2 0 7921 239 23872 10242
p 2 85 7580 495 52189 13333
p 2 0 7685 475 23870 10096
p 2 575 7108 477 78772 16387
p 2 0 7897 263 27264 10684
p 2 523 7060 577 74863 16190
p 2 22 7858 280 27195 10767
p 2 488 7012 660 73873 16018
p 2 40 7894 226 31808 11390
p 2 114 7378 668 56204 13459
p 2 25 7645 490 29742 10768
p 2 144 7295 721 53168 13290
p 2 17 7479 664 27527 10040
p 2 444 7013 703 66907 15051
p 2 10 7367 783 25530 10130
p 2 559 7037 564 68227 15309
p 2 0 7575 585 25047 10265
p 2 497 6982 681 68421 15079
p 2 0 7472 688 25867 9848
p 2 161 7311 688 54018 13074
p 2 0 7249 911 25369 9852
p 2 194 7232 734 56172 12990
p 2 0 7426 734 26499 9969
p 2 350 7157 653 69191 14379
p 2 0 7566 594 29237 10078
p 2 438 7200 522 72895 15083
p 2 0 7472 688 27722 10181
p 2 419 7186 555 71741 15059
p 2 0 7433 727 27182 10586
p 2 102 7397 661 56119 12980
p 2 9 7455 696 28025 10348
p 2 87 7673 400 56553 13401
p 2 15 7418 727 28250 10376
p 2 279 7504 377 68106 14717
p 2 6 7448 706 27729 10745
p 2 275 7596 289 73052 14892
p 2 7 7342 811 28820 10835
p 2 286 7550 324 64844 14729
p 2 9 7442 709 27406 10752
p 2 32 7762 366 55798 12965
p 2 9 7485 666 27926 10647
p 2 63 7756 341 54509 13291
p 2 13 7485 662 27443 10627
p 2 334 7408 418 70791 15555
p 2 9 7043 1108 25771 10305
i 2 8160 0 0 98370 28463
p 2 18 7349 793 25688 9219
p 2 72 7738 350 41728 11576
p 2 7 7452 701 23361 9458
p 2 48 7665 447 42968 11687
p 2 6 7644 510 22786 9653
p 2 183 7549 428 50728 12604
p 2 6 7785 369 24957 9846
p 2 201 7358 601 49678 12496
p 2 1 7807 352 23846 9943
p 2 137 7541 482 48045 12300
p 2 3 7968 189 27194 10311
p 2 159 7307 694 46552 11998
p 2 8 7753 399 24888 9864
p 2 483 6825 852 61494 13916
p 2 43 7817 300 25985 10257
p 2 213 6976 971 50600 12280
p 2 56 7674 430 24993 10210
p 2 197 6987 976 52279 12353
p 2 56 7635 469 24983 10139
p 2 488 6903 769 61036 14007
p 2 55 7647 458 25733 10271
p 2 578 6940 642 63648 14735
p 2 51 7743 366 25779 10369
p 2 202 7221 737 57857 13489
p 2 4 7751 405 26323 10470
p 2 471 7056 633 71066 15345
p 2 6 7611 543 25790 10398
p 2 448 7211 501 74878 15372
p 2 0 7692 468 25666 10533
p 2 342 7424 394 72099 14829
p 2 1 7659 500 25449 10561
p 2 52 7584 524 57711 12807
p 2 2 7690 468 26988 10289
p 2 108 7662 390 61032 13367
p 2 3 7604 553 27785 10217
p 2 129 7601 430 53840 13001
p 2 5 7634 521 25351 10291
p 2 100 7613 447 55383 12824
p 2 1 7629 530 25589 10204
p 2 320 7286 554 62894 14317
p 2 4 7503 653 25905 10411
p 2 120 7621 419 54101 12728
p 2 4 7593 563 26000 10227
p 2 215 7515 430 56014 13368
p 2 4 7490 666 24985 10163
p 2 231 7300 629 59247 13770
p 2 2 7269 889 24212 9643
p 2 203 7323 634 55614 13625
p 2 10 7300 850 22750 10186
p 2 137 7176 847 54221 13086
p 2 23 7087 1050 20727 9812
p 2 12 7139 1009 38052 11367
p 2 26 7049 1085 18935 9380
i 2 8160 0 0 105062 28864
p 2 31 7392 737 23587 9919
p 2 166 7643 351 54034 13048
p 2 48 7570 542 28141 10757
p 2 164 7611 385 50680 13080
p 2 54 7817 289 29336 11355
p 2 168 7550 442 48078 12975
p 2 23 7703 434 27373 10658
p 2 85 7694 381 43409 12406
p 2 11 7755 394 26019 10519
p 2 65 7649 446 43453 12062
p 2 11 7701 448 25030 10355
p 2 275 7461 424 50654 13557
p 2 10 7666 484 23237 10140
p 2 232 7423 505 48254 12906
p 2 15 7649 496 24576 10133
p 2 211 7361 588 46567 12788
p 2 36 7684 440 24447 10323
p 2 89 7467 604 39568 11561
p 2 63 7569 528 25205 10405
p 2 50 7633 477 38452 11417
p 2 84 7583 493 27603 10689
p 2 264 7501 395 64449 14833
p 2 66 7653 441 27341 11051
p 2 114 7669 377 59189 14201
p 2 78 7643 439 28772 11294
p 2 79 7753 328 60957 14314
p 2 71 7667 422 31632 11429
p 2 21 7915 224 48566 12890
p 2 97 7626 437 30579 11271
p 2 21 7951 188 49141 12844
p 2 73 7584 503 30980 11186
p 2 109 7843 208 56837 13845
p 2 23 7730 407 31753 11391
p 2 110 7875 175 55992 13831
p 2 17 7784 359 30593 11433
p 2 335 7689 136 68878 15494
p 2 24 7818 318 30491 11501
p 2 300 7753 107 69918 15761
p 2 21 7823 316 30444 11509
p 2 78 7937 145 56476 13998
p 2 19 7866 275 31820 11636
p 2 201 7828 131 60290 14361
p 2 19 7836 305 31932 11505
p 2 141 7811 208 53913 13485
p 2 23 7871 266 31071 11526
p 2 83 7915 162 48567 13147
p 2 19 7818 323 30607 11489
p 2 218 7783 159 53632 13733
p 2 17 7873 270 31889 11726
p 2 133 7882 145 48887 12956
p 2 33 7869 258 34201 11752
p 2 146 7889 125 49114 13185
p 2 31 7943 186 37339 12180
p 2 198 7789 173 56406 13976
p 2 22 7804 334 33601 11954
p 2 214 7798 148 54939 13968
p 2 29 7841 290 33443 12053
p 2 238 7766 156 53614 14047
p 2 35 7825 300 33047 12116
p 2 76 7910 174 45256 13118
p 2 52 7828 280 32370 11898
p 2 78 7959 123 44453 13075
p 2 58 7846 256 31091 11815
p 2 328 7715 117 53057 14405
p 2 27 7826 307 31186 11872
p 2 322 7719 119 49656 14003
p 2 25 7829 306 31694 11820
p 2 371 7679 110 52805 14300
p 2 29 7866 265 31727 11878
p 2 156 7873 131 46269 13282
p 2 59 7806 295 30342 11614
i 2 8160 0 0 81117 27385
p 2 0 5985 2175 11140 7119
p 2 1 5659 2500 12533 6714
p 2 0 4779 3381 9439 5814
p 2 0 4991 3169 12239 6113
p 2 0 5265 2895 10305 6317
p 2 1 4824 3335 11700 6006
p 2 0 4693 3467 9650 5782
p 2 0 4517 3643 10539 5669
p 2 0 4806 3354 9670 5901
p 2 0 4902 3258 11252 6029
p 2 0 5367 2793 10388 6400
p 2 0 4572 3588 10845 5728
p 2 0 4801 3359 9434 5832
p 2 0 4513 3647 10308 5594
p 2 0 4805 3355 9514 5863
p 2 0 4655 3505 11241 5812
p 2 0 5236 2924 10253 6284
p 2 0 4487 3673 9814 5542
p 2 0 4568 3592 9344 5623
p 2 0 4329 3831 9657 5426
p 2 0 4745 3415 9591 5756
p 2 4 4797 3359 11870 6015
p 2 0 5208 2952 10244 6213
p 2 3 4653 3504 10976 5844
p 2 0 4783 3377 9754 5794
p 2 1 4526 3633 10769 5711
p 2 0 4995 3165 10205 6015
p 2 0 5080 3080 11443 6194
p 2 0 6712 1448 14842 8086
p 2 1 5375 2784 10790 6434
p 2 0 4981 3179 10516 6029
p 2 1 4907 3252 11668 6053
p 2 0 5204 2956 11685 6383
p 2 0 5072 3088 11902 6256
p 2 0 5335 2825 11577 6498
p 2 2 4913 3245 12076 6156
p 2 0 4956 3204 11200 6176
p 2 0 4819 3341 11682 6045
p 2 0 5152 3008 12152 6453
p 2 0 5126 3034 12324 6423
p 2 0 5182 2978 11807 6458
p 2 1 4931 3228 12712 6239
p 2 0 4978 3182 11470 6250
p 2 1 4819 3340 12534 6170
p 2 0 5195 2965 12585 6547
p 2 1 5062 3097 13438 6494
p 2 0 5379 2781 12221 6589
p 2 0 4960 3200 12429 6280
p 2 0 5165 2995 12081 6413
p 2 0 5001 3159 12364 6271
p 2 0 5275 2885 13125 6621
p 2 0 5212 2948 14438 6679
p 2 0 5331 2829 12588 6651
p 2 2 4968 3190 13386 6363
p 2 0 5148 3012 12226 6436
p 2 1 4888 3271 13655 6280
p 2 0 5311 2849 13012 6672
p 2 0 5330 2830 13686 6691
p 2 0 5272 2888 12616 6597
p 2 0 5120 3040 13239 6463
p 2 0 5212 2948 12526 6514
p 2 0 5090 3070 13960 6439
p 2 0 5301 2859 13132 6661
p 2 0 5284 2876 14222 6692
p 2 0 5214 2946 12609 6515
p 2 0 4992 3168 13761 6382
p 2 0 5151 3009 12962 6544
p 2 0 5360 2800 13772 6709
p 2 0 5331 2829 12633 6608
p 2 0 5063 3097 13164 6430
p 2 0 5138 3022 12425 6443
p 2 3 4799 3358 14024 6269
p 2 0 5292 2868 13128 6660
p 2 0 5281 2879 13951 6626
p 2 0 5231 2929 12649 6587
p 2 1 5029 3130 13249 6372
p 2 0 6726 1434 16979 8416
p 2 0 5746 2414 12767 6911
p 2 0 5432 2728 12414 6636
p 2 0 4797 3363 11973 6094
p 2 0 4992 3168 11708 6205
p 2 1 4635 3524 12808 5984
p 2 0 4945 3215 12332 6327
p 2 2 4895 3263 13305 6332
p 2 0 5006 3154 11830 6304
p 2 0 4734 3426 12991 6068
p 2 0 5188 2972 12186 6476
p 2 0 5016 3144 13018 6331
p 2 0 5326 2834 11596 6481
p 2 0 4740 3420 12056 6030
p 2 0 5181 2979 11412 6308
p 2 0 4735 3425 12841 6044
p 2 0 5271 2889 11855 6460
p 2 0 5193 2967 13192 6471
p 2 0 5319 2841 11561 6457
p 2 2 4828 3330 12338 6083
p 2 0 5117 3043 11209 6258
p 2 1 4694 3465 11597 5906
p 2 0 5176 2984 11470 6319
p 2 0 5101 3059 12362 6325
p 2 0 5207 2953 11128 6291
p 2 1 4820 3339 12490 6044
p 2 0 5057 3103 10916 6150
p 2 2 4745 3413 11987 5955
p 2 0 5087 3073 11726 6287
p 2 1 5135 3024 12877 6387
p 2 0 5315 2845 11529 6433
p 2 0 4951 3209 11371 6075
p 2 0 5104 3056 11424 6248
p 2 0 4969 3191 11611 6135
p 2 0 5201 2959 12335 6463
p 2 0 5199 2961 12922 6483
p 2 0 5266 2894 11953 6457
p 2 0 4846 3314 12056 6125
p 2 0 4910 3250 11866 6210
p 2 0 4724 3436 12344 6120
p 2 1 5160 2999 12762 6508
p 2 0 5077 3083 12491 6494
p 2 0 5292 2868 12739 6572
p 2 0 4961 3199 12562 6350
p 2 0 5033 3127 12561 6358
p 2 0 4724 3436 13495 6236
